user_id,item_id,rating,timestamp,user_id_enc,item_id_enc
AE7NWFK4RQFTEAJDPWY4KDUB6TLQ,B00L4SD1F8,4.0,1433900181000,111,145
AES7BDF5LVIT34S6CKBQMZFZNP2A,B004RMK57U,5.0,1433902034000,588,53
AGNY2AUEMIFZCUH4AQSYKGWI2ZQQ,B00L4SD1F8,5.0,1433951866000,1928,145
AGNY2AUEMIFZCUH4AQSYKGWI2ZQQ,B00BHRD4BM,4.0,1433953657000,1928,88
AGYAMHXT7QHCL6IIGVD534UD32HQ,B001DLVIFQ,5.0,1433953960000,2166,6
AGYAMHXT7QHCL6IIGVD534UD32HQ,B0030JTD7O,5.0,1433954026000,2166,30
AGYAMHXT7QHCL6IIGVD534UD32HQ,B001EYUQTQ,5.0,1433954029000,2166,13
AGYAMHXT7QHCL6IIGVD534UD32HQ,B001EYUQVE,5.0,1433954030000,2166,14
AGGARETOWNG6QMHZYKNYPI4I7QMA,B00BHRD4BM,5.0,1433958217000,1761,88
AGH6ZXT2HCFRFBD7XYJ3H5S7MH2Q,B00CES8EFY,3.0,1433960689000,1791,95
AH5LRNSUUS4AARWFKJX74AAE23DA,B07YBX4VQN,3.0,1433978753000,2299,220
AGOB7GTOD265ESU2FEFHMTFMDAXQ,B00Z9TJHEC,5.0,1433980860000,1937,160
AGOB7GTOD265ESU2FEFHMTFMDAXQ,B0088TN73M,5.0,1433981805000,1937,75
AFITYQFGPOG66COXYGT3YESRCJ2Q,B07YBX4VQN,5.0,1434028113000,1085,220
AHYEG2HMAFR7PLFNDR44R4JT32OQ,B07YBX4VQN,1.0,1434032068000,2920,220
AECGUDVCSD3QUFJQ5H4WEFISM6AA,B004GUTRYK,5.0,1434033920000,179,49
AECGUDVCSD3QUFJQ5H4WEFISM6AA,B00KCCNMYW,5.0,1434033942000,179,132
AHLT3ASNF5YQTI5BJDVBJPPUXZNQ,B00K5HTPR2,5.0,1434035137000,2659,130
AGQRXNBZRRHMMG5JCBL6UCTFRZIQ,B00KIWEMIG,4.0,1434036026000,1992,134
AGQRXNBZRRHMMG5JCBL6UCTFRZIQ,B00BHRD4BM,3.0,1434036112000,1992,88
AE6LNFZ6XTL2PWSLDCMQRG7MUZGQ,B07X1HF3V6,4.0,1434072514000,87,217
AEGUNCRPPASVZIN4AHCRAKSPVXAA,B00KIWEMIG,4.0,1434076183000,299,134
AHUZOM6MLTBHMTWYPDBKCKJMF5AQ,B00DBDPOZ4,4.0,1434078466000,2845,104
AELQKQQWL635BSNJ6NLCPV3LA6UQ,B07YBX4VQN,3.0,1434119502000,424,220
AHX2NHGXAIZNNMMZGN3Q35NSQMOA,B00G2EVF3E,5.0,1434120972000,2890,113
AHX2NHGXAIZNNMMZGN3Q35NSQMOA,B00KVQYJR8,5.0,1434122223000,2890,143
AE3EZPGTBMVLWRWTUMWYDIB43KSA,B00L4SD1F8,5.0,1434134668000,31,145
AEM5RWTJGUPJQ3CBLBCX46WTWMKA,B07YBX4VQN,3.0,1434149096000,432,220
AH47UPEH74ZZKG2YV2DL243LIY2Q,B00EQNP8F4,5.0,1434150942000,2259,112
AHZYXDJ3HNLKS2E73VOSNIZZJT4Q,B00BGAA3S2,5.0,1434162182000,2964,87
AH7H5I63EGZIVTXVGDTPQXGQ4HEA,B07YBX4VQN,3.0,1434173375000,2340,220
AGAEVSII7IWVTCNFVWCKFPSENLBQ,B00L4SD1F8,5.0,1434175621000,1613,145
AFKJWTGKOSEWZWWQTDRT2TIHGYAQ,B00SZ1DQFM,5.0,1434205457000,1124,151
AGIQ7KP4K4W4AAMLYBOVYG276SRQ,B07YBX4VQN,1.0,1434210223000,1824,220
AEVHPEEHKVHQKIRDNIS352I5U7GA,B009XGZTKI,3.0,1434223202000,651,83
AFFGYZ7JANH5ZTB44ELTWTZHMCGQ,B00IAVDPSA,5.0,1434232474000,1009,124
AFFGYZ7JANH5ZTB44ELTWTZHMCGQ,B07K3KHFSY,5.0,1434232769000,1009,210
AH2JTDDQ4SH6WSA2XCF7GLKIPH3A,B00L4SD1F8,5.0,1434299586000,2219,145
AFOOREOP2UN7G7KURDVQPZN545BA,B00BHRD4BM,3.0,1434300211000,1215,88
AFOOREOP2UN7G7KURDVQPZN545BA,B00L4SD1F8,5.0,1434300292000,1215,145
AFOOREOP2UN7G7KURDVQPZN545BA,B00HVBPRUO,4.0,1434300426000,1215,119
AGUN5O64Z7GGEJLOESM3V36OJK5A,B00DB2BI8M,5.0,1434302193000,2082,103
AGUN5O64Z7GGEJLOESM3V36OJK5A,B00HRH79H6,3.0,1434302358000,2082,117
AGUN5O64Z7GGEJLOESM3V36OJK5A,B00EQNP8F4,5.0,1434302386000,2082,112
AGUN5O64Z7GGEJLOESM3V36OJK5A,B0086VPUHI,4.0,1434302659000,2082,71
AGUN5O64Z7GGEJLOESM3V36OJK5A,B00DTY9B0O,5.0,1434302693000,2082,110
AFLPAA2NOY37AF5WFFRZR6JPWNNQ,B00K0NV5J2,1.0,1434324461000,1160,128
AFLPAA2NOY37AF5WFFRZR6JPWNNQ,B00BN5T30E,3.0,1434324490000,1160,89
AEZY5QF3JQ3CNJXKQ5OOCZ645AOQ,B0053B5RGI,5.0,1434330390000,738,58
AEZY5QF3JQ3CNJXKQ5OOCZ645AOQ,B00KQHHDZC,5.0,1434330456000,738,137
AEZY5QF3JQ3CNJXKQ5OOCZ645AOQ,B00DC7G2W8,5.0,1434330509000,738,106
AEGUNCRPPASVZIN4AHCRAKSPVXAA,B003ZDOFF0,2.0,1434331899000,299,45
AEZY5QF3JQ3CNJXKQ5OOCZ645AOQ,B07YBXFDYN,5.0,1434332842000,738,224
AEZY5QF3JQ3CNJXKQ5OOCZ645AOQ,B000N5Z2L4,5.0,1434332895000,738,1
AEZY5QF3JQ3CNJXKQ5OOCZ645AOQ,B009XGZTKI,5.0,1434332940000,738,83
AEZY5QF3JQ3CNJXKQ5OOCZ645AOQ,B0046A8IRC,5.0,1434332946000,738,47
AH7R7WTW3QR752TPFDKQESVXQ7WQ,B00L4SD1F8,5.0,1434373714000,2352,145
AH2WGJRVX23C3ZFIUEACTKTEOHUA,B00KIFM28A,5.0,1434376733000,2232,133
AH2WGJRVX23C3ZFIUEACTKTEOHUA,B00NOD0OTW,5.0,1434376740000,2232,150
AFK4DXXGAY6APYPFQBYHPAIQH7AA,B019WRM1IA,5.0,1434392805000,1114,178
AFK4DXXGAY6APYPFQBYHPAIQH7AA,B00BGA9X9W,5.0,1434392950000,1114,85
AHZF6GO2YHGKLQSRLPOGISSWTW6Q,B00K0NV5J2,5.0,1434414580000,2941,128
AHS6YRJCVLA7IA47TMKO2AQ3DPBQ,B00HVBPRUO,5.0,1434417058000,2783,119
AHSENHOIWSXPI2JWYX3RJXDYFRVA,B00YQ74LVM,2.0,1434427752000,2790,156
AGNHV6AVIS2CI6YRUZTSJIB2RG7Q,B006VR689I,5.0,1434435055000,1918,64
AG3U4D6MOO5H7SLQ27VEHE2BR4WA,B00KQHHDZC,5.0,1434462986000,1498,137
AG3U4D6MOO5H7SLQ27VEHE2BR4WA,B00KVP76G0,5.0,1434463009000,1498,141
AHN2BXE6ICTFMZPS5LKZ5DI5FNLQ,B0BDWVBWC9,4.0,1434470423000,2685,238
AFORABYGJNG5L32E2HEAJLTYBSQA,B07YBX4VQN,3.0,1434471965000,1219,220
AFEG5JL6J4MNAFG2QUH2UPTDQ3DA,B07YBX4VQN,5.0,1434474031000,984,220
AGLO4JIBEBCIZZ4ODWD5GY75VJOA,B0088TN73M,5.0,1434477581000,1881,75
AGLO4JIBEBCIZZ4ODWD5GY75VJOA,B008CZN458,5.0,1434477612000,1881,77
AGLO4JIBEBCIZZ4ODWD5GY75VJOA,B001EYUQVE,5.0,1434477637000,1881,14
AGLO4JIBEBCIZZ4ODWD5GY75VJOA,B07YBXJ5FK,5.0,1434477664000,1881,227
AEK7ZELRCOPHQV76NKZ6YQX7O6ZQ,B0046A8IRC,1.0,1434509536000,390,47
AEK7ZELRCOPHQV76NKZ6YQX7O6ZQ,B00K0NV5J2,1.0,1434511572000,390,128
AHJXFDP33S3LKBEILDVAAM6GX7QA,B0046A8IRC,5.0,1434524488000,2607,47
AHJXFDP33S3LKBEILDVAAM6GX7QA,B000N5Z2L4,5.0,1434525439000,2607,1
AHJXFDP33S3LKBEILDVAAM6GX7QA,B00CEGCN76,5.0,1434525946000,2607,94
AHJXFDP33S3LKBEILDVAAM6GX7QA,B00CJ9OTNE,5.0,1434525953000,2607,97
AHJXFDP33S3LKBEILDVAAM6GX7QA,B00IAL9NHW,5.0,1434525958000,2607,122
AHLLKHAR7UZFJRIGEPERBLFN2B4A,B07YBX4VQN,5.0,1434530104000,2652,220
AFOJEWBOBJ72JT4BQ4P2NQLAY6NQ,B00DBDPOZ4,5.0,1434554167000,1212,104
AFOJEWBOBJ72JT4BQ4P2NQLAY6NQ,B07YBXFDYN,5.0,1434554198000,1212,224
AFOJEWBOBJ72JT4BQ4P2NQLAY6NQ,B07YBX6T95,5.0,1434554225000,1212,222
AECBBBNEIBFD4ZYVGYA23OK5HERA,B000OYMYZQ,5.0,1434557322000,174,2
AF75A2GPJOB6GBXWATETPJEAAX6Q,B00L59D9HG,5.0,1434570818000,854,146
AH2QTWYHUUR7D6I6ZCNYSR4XACBQ,B00L59D9HG,4.0,1434598208000,2228,146
AH2QTWYHUUR7D6I6ZCNYSR4XACBQ,B00NOD0OTW,5.0,1434598660000,2228,150
AH2QTWYHUUR7D6I6ZCNYSR4XACBQ,B00BGAA3S2,1.0,1434598706000,2228,87
AHYUOD3THK3LSSVIBECJVXM5XURQ,B00BHRD4BM,1.0,1434600752000,2931,88
AH2LLJWK34MNTTXZ37ECWLY5ZGDA,B07YBX4VQN,1.0,1434654752000,2220,220
AHE372CXJYKGNO3N5VGBVBWMS5VQ,B00J48C36S,3.0,1434656882000,2471,126
AHYBAU3RPNQ2JBF47F2JL4JLSMSQ,B0077LRPSA,5.0,1434661651000,2918,65
AG4PSRFHA4J4I52AMJETLGJ4HW2A,B00G2EVF3E,4.0,1434728678000,1523,113
AH37762P4FK4HLV7IJNBME73JKEA,B00KIFM28A,4.0,1434737089000,2234,133
AHX2UE3ZEM7IGXXTS2G47DV2FAJQ,B00IEZ6H4G,5.0,1434738582000,2891,125
AHX2UE3ZEM7IGXXTS2G47DV2FAJQ,B00J48C36S,5.0,1434738710000,2891,126
AHX2UE3ZEM7IGXXTS2G47DV2FAJQ,B00KSQHX1K,5.0,1434738715000,2891,138
AHX2UE3ZEM7IGXXTS2G47DV2FAJQ,B001EYUPHO,5.0,1434739941000,2891,9
AHX2UE3ZEM7IGXXTS2G47DV2FAJQ,B00CJ9OTNE,5.0,1434739950000,2891,97
AHX2UE3ZEM7IGXXTS2G47DV2FAJQ,B00C1TTF86,5.0,1434739964000,2891,93
AHX2UE3ZEM7IGXXTS2G47DV2FAJQ,B0029LJIFG,5.0,1434740132000,2891,22
AHU4BJ2XQT3TRFW7T5DLG254J76Q,B00267RVX4,5.0,1434752548000,2830,21
AFUW4SGNYPUC44PNZQF2VOZPVFIQ,B00KCCNMYW,5.0,1434754929000,1371,132
AH37762P4FK4HLV7IJNBME73JKEA,B00K0NV5J2,5.0,1434755213000,2234,128
AH37762P4FK4HLV7IJNBME73JKEA,B00HGLLRV2,4.0,1434755772000,2234,115
AFQ5YWPMKRVRNE5DFKRCLLU5WVNA,B00SZ1DQFM,5.0,1434759303000,1254,151
AHEMMMLBCKH56UMHL4JOLPNVM7OQ,B00IAVDOS6,1.0,1434763748000,2482,123
AGTGRAU2XMEYIX4WPQPNY3JGAUNQ,B00KSQHX1K,5.0,1434764579000,2063,138
AE6OU3D6A4YHRRWHZ3YXL2TAR3EA,B07YBXFF99,4.0,1434794339000,90,226
AG5ZD44RGLXYRZJURSZINASFBCCA,B019WRM1IA,5.0,1434829284000,1554,178
AHJ57CQAZW3THKK2SOLREORYKKLA,B00YQ74LVM,5.0,1434861587000,2586,156
AFLAE6CHRNFS4HTY2V3QPHX5L7JQ,B0036F0V4G,5.0,1434876618000,1144,33
AEV4CJHWRADZU6SEUZQ3ROSHPG3Q,B00CMQTUSS,1.0,1434891925000,644,99
AG3JGOMUWE2FCU2MRGIXAJZ7SMZA,B00KMPLXH2,4.0,1434903142000,1493,135
AGYOUN4RIDU5MXUAJLMO4CGKY3XQ,B0079V4GK8,4.0,1434928210000,2179,66
AFCB6BTUBDB4OFJWXPOITK44EZJA,B00HRW8PRO,4.0,1434931998000,934,118
AGTGHEJ4L7TQNBJPWFYB5CJMFMZQ,B005OGKYVK,5.0,1434942854000,2062,61
AGTGHEJ4L7TQNBJPWFYB5CJMFMZQ,B0079V4GK8,5.0,1434942862000,2062,66
AGTGHEJ4L7TQNBJPWFYB5CJMFMZQ,B0036F0V4G,5.0,1434942896000,2062,33
AGTGHEJ4L7TQNBJPWFYB5CJMFMZQ,B004LLHFAW,5.0,1434943306000,2062,52
AGTGHEJ4L7TQNBJPWFYB5CJMFMZQ,B004LLHFAW,5.0,1434943312000,2062,52
AFQIJBZC47SFZ23AVMK2MPHRKM5Q,B0088TN73M,4.0,1434943879000,1263,75
AEJKOZPARWH5OPIWQAOVN7LZTKDA,B00KIWEMIG,3.0,1434962909000,370,134
AHFSRDIE4RXEUAWLJ7PBOAL62X2Q,B00KSQHX1K,4.0,1434990534000,2509,138
AE7NWFK4RQFTEAJDPWY4KDUB6TLQ,B07YBX4VQN,3.0,1434993219000,111,220
AGXRZJNO7IE6WRZSHBDX3YCZNG7A,B00DTY9B0O,5.0,1434994327000,2154,110
AGXRZJNO7IE6WRZSHBDX3YCZNG7A,B00EQNP8F4,5.0,1434994383000,2154,112
AGAOFQGOQABH6YOM6ITJAVHEVSSQ,B00J5C3Z10,5.0,1435005010000,1619,127
AGAOFQGOQABH6YOM6ITJAVHEVSSQ,B00BN5T30E,5.0,1435005020000,1619,89
AGJFFNBGXJOOMC7FFRU5OTGZY5JA,B00GOZSR96,5.0,1435007322000,1839,114
AH4PSBGO5XWI5D3CNE6CI7YG3F5A,B002JTX7KA,5.0,1435007980000,2276,27
AH4PSBGO5XWI5D3CNE6CI7YG3F5A,B0015AARJI,5.0,1435009014000,2276,4
AEZ5V5I6XJPRT4R6LTKK7ILEF3IQ,B07YBX4VQN,1.0,1435015890000,721,220
AEZ5V5I6XJPRT4R6LTKK7ILEF3IQ,B004RMK57U,5.0,1435016073000,721,53
AGPLEULQ76QQAPSUGGHDEHWSGVQA,B00HVBPRUO,5.0,1435017560000,1965,119
AHD22U42NTNCMEMFDWVLW32AQPPA,B002I092MM,5.0,1435043725000,2441,24
AHD22U42NTNCMEMFDWVLW32AQPPA,B00K5I323O,4.0,1435043795000,2441,131
AGGBFVY6ZI3T5VQWH6B77FEBXGDQ,B00K5I323O,5.0,1435058357000,1762,131
AHYJ4K7AHVAWIJV74LT5B4EWIKRA,B009GE437W,5.0,1435060377000,2924,80
AHYJ4K7AHVAWIJV74LT5B4EWIKRA,B009GE437W,5.0,1435060377000,2924,80
AGGBFVY6ZI3T5VQWH6B77FEBXGDQ,B00CJ9OTNE,5.0,1435063957000,1762,97
AGGBFVY6ZI3T5VQWH6B77FEBXGDQ,B0015AARJI,5.0,1435064005000,1762,4
AGGBFVY6ZI3T5VQWH6B77FEBXGDQ,B0086VPUHI,5.0,1435065146000,1762,71
AGSEU6S7T6B3S7MR7DONQAOJLN2A,B07WS18ZS3,1.0,1435065919000,2036,216
AGAEVSII7IWVTCNFVWCKFPSENLBQ,B07WS18ZS3,5.0,1435070045000,1613,216
AEB7FSNQMQUTWKLQPNC5A5YAEQMA,B001DLVIFQ,4.0,1435079928000,153,6
AFF4LECVJRQHDAJBY7VITGEC7FSA,B07WS18ZS3,4.0,1435089842000,1001,216
AERG65S77XWJSEBHYACCITEER4ZQ,B0030H8I4K,5.0,1435094329000,575,29
AERG65S77XWJSEBHYACCITEER4ZQ,B001EYUQDW,4.0,1435094753000,575,12
AERG65S77XWJSEBHYACCITEER4ZQ,B008CZN458,1.0,1435094932000,575,77
AHHX5CPHBJZMY2M4Y2AYUSPWIPIQ,B00J5C3Z10,3.0,1435099654000,2557,127
AFPDWVD3PZW2CRAGL25IA5OZRD5Q,B07WPFV4ZW,5.0,1435099759000,1235,215
AHNVU3IKLK4ZNOKUCUFL7LIBIUAA,B07WS18ZS3,3.0,1435103691000,2703,216
AEK7ZELRCOPHQV76NKZ6YQX7O6ZQ,B07YBX4VQN,1.0,1435107003000,390,220
AFY2IOF4U2QRLWX5NSD2HMHYN6VQ,B00G2EVF3E,5.0,1435110115000,1426,113
AFY2IOF4U2QRLWX5NSD2HMHYN6VQ,B00KVQYJR8,5.0,1435110120000,1426,143
AFY2IOF4U2QRLWX5NSD2HMHYN6VQ,B00D5SZ04K,1.0,1435110197000,1426,102
AFY2IOF4U2QRLWX5NSD2HMHYN6VQ,B00KQHHDZC,5.0,1435110207000,1426,137
AFY2IOF4U2QRLWX5NSD2HMHYN6VQ,B00BGA9X9W,5.0,1435110309000,1426,85
AFY2IOF4U2QRLWX5NSD2HMHYN6VQ,B00BGA9WK2,5.0,1435110319000,1426,84
AGS42VVC66IEXGJHILKTJ5A6JGFA,B07WS18ZS3,3.0,1435111205000,2026,216
AHSKC36NGCWNTJ3GPVA4YBOAKJJA,B07WS18ZS3,2.0,1435150394000,2791,216
AEGRMATYG22VRV33FEEF2KRYYINQ,B07WS18ZS3,5.0,1435155315000,297,216
AHTBR475LOTNONAMTODEMIFA5BOA,B07YBX4VQN,2.0,1435158081000,2806,220
AEK7ZELRCOPHQV76NKZ6YQX7O6ZQ,B07X5X5KF9,1.0,1435181913000,390,218
AH3ZY6LJPIG4J5FGFAE7PGMFRIBA,B07WS18ZS3,5.0,1435190466000,2250,216
AGU5ISAXEIBMMOOF5ID4CWF5NFVA,B0029LJIFG,5.0,1435190652000,2077,22
AGU5ISAXEIBMMOOF5ID4CWF5NFVA,B00308JV6I,5.0,1435190688000,2077,28
AGU5ISAXEIBMMOOF5ID4CWF5NFVA,B004G5YI3U,5.0,1435190998000,2077,48
AG4PSRFHA4J4I52AMJETLGJ4HW2A,B07WS18ZS3,4.0,1435191077000,1523,216
AGU5ISAXEIBMMOOF5ID4CWF5NFVA,B003L77YKS,5.0,1435191094000,2077,39
AGU5ISAXEIBMMOOF5ID4CWF5NFVA,B00884S5N4,5.0,1435191681000,2077,72
AFUBUNRTZXI3367LM7ZZOCEAIQIQ,B00K5I323O,3.0,1435196501000,1350,131
AGF5T2MN4WNDS3XDNGOK6THMVYIA,B00K0NV5J2,4.0,1435197548000,1738,128
AGMOQW3KG6BSV2NLEUQAROUX5Q5A,B00KIWEMIG,5.0,1435200356000,1904,134
AECLMDOEWR7KGF7K3Q2TBTWCH6VQ,B07WPFV4ZW,3.0,1435200815000,184,215
AGA2HAT2JC2C3WJPO2LT6SRAA4UA,B00KCCNMYW,4.0,1435254604000,1605,132
AF6XGDE33NEQCTPNN7WCLIGWWOUQ,B07WS18ZS3,3.0,1435274344000,848,216
AF7EB75AKATCBD6ISZAAWDG4ZA4A,B00BHRD4BM,3.0,1435282114000,860,88
AE6LNFZ6XTL2PWSLDCMQRG7MUZGQ,B0046A8IRC,3.0,1435295685000,87,47
AGZTBEMJJPSJLNZV52F3VY6CQUUQ,B00HVBPRUO,4.0,1435327133000,2206,119
AHPHVQQS4HHPCKFBOGTOYQ3G46SA,B07WPFV4ZW,2.0,1435347484000,2734,215
AEK7ZELRCOPHQV76NKZ6YQX7O6ZQ,B00L4SD1F8,5.0,1435351876000,390,145
AEK7ZELRCOPHQV76NKZ6YQX7O6ZQ,B00HX1UXD8,5.0,1435353867000,390,120
AGSEU6S7T6B3S7MR7DONQAOJLN2A,B00K0NV5J2,4.0,1435362159000,2036,128
AG5ZD44RGLXYRZJURSZINASFBCCA,B07DPK5NPD,5.0,1435372100000,1554,209
AG5ZD44RGLXYRZJURSZINASFBCCA,B00L59D9HG,5.0,1435372160000,1554,146
AHKGHNAXEFN4GWMATRIYUJ6KPFJQ,B00YQ74LVM,5.0,1435386146000,2623,156
AFIAQIEOMSH77WE44HNZ5YX73H7A,B002I092MM,5.0,1435519127000,1071,24
AFIAQIEOMSH77WE44HNZ5YX73H7A,B0053BCO00,5.0,1435519135000,1071,59
AERTWT3GCC6L4JNIC3NVBIIYZ3KQ,B009VUHVPM,5.0,1435543264000,582,81
AGUS6AXPBPARJMLAEE4WYZAKLXDA,B07WS18ZS3,5.0,1435547400000,2083,216
AEFBKP5GOYBZQF2B6AUYZTYUUOIA,B00KSQHX1K,5.0,1435548599000,254,138
AERWSMQPK6I3AUH6SZHZIYOMDQJA,B07YBX4VQN,2.0,1435550467000,584,220
AEFBKP5GOYBZQF2B6AUYZTYUUOIA,B07YBXFDYN,5.0,1435551105000,254,224
AH4GOLH6BNT6JA7PSTWWFRCFAWOA,B07WS18ZS3,3.0,1435551369000,2268,216
AH6SJWHZ26NDDZOBFWW5LI373RWA,B07WS18ZS3,5.0,1435588538000,2321,216
AELB7MML3IWMVA5WA4GRDUDTKKFA,B00CMQTUSS,2.0,1435589863000,413,99
AHFZH4JCTRS6353ZEODHPEZD37UA,B00EQNP8F4,5.0,1435590047000,2510,112
AERPBUGRUQK3IQNVAMZJBQKEVEMQ,B07WS18ZS3,5.0,1435590311000,581,216
AHFZH4JCTRS6353ZEODHPEZD37UA,B00IAVDPSA,5.0,1435590589000,2510,124
AHFZH4JCTRS6353ZEODHPEZD37UA,B00DBDPOZ4,5.0,1435590886000,2510,104
AFLHIS6WE72L37WCBXZBZZW3XFLA,B07WS18ZS3,4.0,1435594289000,1152,216
AF72LFLZRSN6KZ3DGBJ543XPBTVA,B07WPFV4ZW,5.0,1435596988000,852,215
AGNY2AUEMIFZCUH4AQSYKGWI2ZQQ,B07WS18ZS3,5.0,1435606056000,1928,216
AF6IQSB2BXFUFU46DHCYXFK5RZJQ,B07YBXNWXL,3.0,1435620960000,837,228
AGZTBEMJJPSJLNZV52F3VY6CQUUQ,B00BHRD4BM,5.0,1435665565000,2206,88
AH42BPTHAW4FM4ATSNLG7UQ2DMNQ,B07YBXNWXL,5.0,1435669413000,2251,228
AH42BPTHAW4FM4ATSNLG7UQ2DMNQ,B07YBX6T95,5.0,1435669501000,2251,222
AH42BPTHAW4FM4ATSNLG7UQ2DMNQ,B001EYUQDW,5.0,1435669527000,2251,12
AFAKCJRBJKSCKU2QZTAJIKEA2PDQ,B004G5YI3U,5.0,1435677982000,898,48
AFRPMVC2NT5YZO35LWQQWULOIJ7Q,B00NOD0OTW,5.0,1435701438000,1300,150
AEYB2XWJVSUFFIPXOX5363DTBAXQ,B07WS18ZS3,1.0,1435705041000,702,216
AFUC4FGA7JSCDA642Y3NBD2AZJOQ,B00CEGCN76,5.0,1435719834000,1351,94
AFUC4FGA7JSCDA642Y3NBD2AZJOQ,B07YBXJ5FK,4.0,1435720114000,1351,227
AFUC4FGA7JSCDA642Y3NBD2AZJOQ,B0BDWVBWC9,5.0,1435720867000,1351,238
AGZTBEMJJPSJLNZV52F3VY6CQUUQ,B0BL65X86R,5.0,1435760720000,2206,239
AENPFFAIQ75VTJYM6BCEKB5WWWJQ,B003R7JXOM,5.0,1435776216000,462,43
AEH4GGS2XFI5F7YN7TXL4LS3MVKA,B004I1JTEK,5.0,1435784490000,304,51
AHFZH4JCTRS6353ZEODHPEZD37UA,B07X1HF3V6,5.0,1435787970000,2510,217
AGYCOTOEI3PTKFFR322MYZ5KLS7A,B001E8WQKY,5.0,1435838213000,2169,7
AGPANWX4CUJLNXSBNXW5DLK7JNLA,B00K5I323O,5.0,1435846943000,1960,131
AHB6G2CKXFTG6GVUTM2RAHH7KMTQ,B00KUYZ7I6,4.0,1435848891000,2390,140
AHVGCQTGKZX5DZPCZT3D6SBEPAAA,B07WS18ZS3,5.0,1435864991000,2854,216
AEK56VNXEFRLSKYEAOBMLNITCBJA,B00DBLBMBQ,5.0,1435871558000,387,105
AGZVSZMK5LCCUKOF34N5NNGWS24Q,B00BHRD4BM,4.0,1435893953000,2208,88
AG34OJBOYUCTKII23PAOFSXBFTSQ,B00EQNP8F4,5.0,1435929182000,1486,112
AFWS66XF34VIOUW7NQRG3U5IDQ5A,B004RMK5QG,5.0,1435932075000,1405,54
AGSNYY5XOKFLVXUZMGXRS7DVL7EQ,B00J5C3Z10,4.0,1435932134000,2044,127
AFRIRHQJMBFWA3M4ERKWAH2OIEHA,B07WPFV4ZW,3.0,1435938365000,1297,215
AE6OGIBBA5T3Y6AVPMNHGBC2MMUQ,B00J5C3Z10,4.0,1435944935000,89,127
AE6OGIBBA5T3Y6AVPMNHGBC2MMUQ,B004RMK57U,5.0,1435944986000,89,53
AE6OGIBBA5T3Y6AVPMNHGBC2MMUQ,B00MAM0ALA,5.0,1435945039000,89,149
AEA5MAWVBU7HM7ROQLBL65LHYDIA,B07YBXFDYN,4.0,1435953356000,127,224
AEA5MAWVBU7HM7ROQLBL65LHYDIA,B004LLHFAW,3.0,1435953414000,127,52
AEA5MAWVBU7HM7ROQLBL65LHYDIA,B001EYUQVE,4.0,1435954220000,127,14
AEA5MAWVBU7HM7ROQLBL65LHYDIA,B00BQVXUOA,5.0,1435954613000,127,90
AEA5MAWVBU7HM7ROQLBL65LHYDIA,B0086VPUHI,4.0,1435955011000,127,71
AEK7ZELRCOPHQV76NKZ6YQX7O6ZQ,B002JTX7JQ,5.0,1435957840000,390,26
AHKAQZ2KV7CXB3KBIIMCBCNZ4TOQ,B007VYW5K6,3.0,1435964326000,2621,69
AEK7ZELRCOPHQV76NKZ6YQX7O6ZQ,B00KIWEMIG,1.0,1435971689000,390,134
AH6ZSUZHBE637WH2GWKURMN2G4SA,B017QU5G1O,4.0,1435982584000,2327,175
AGAYJFNQ2F7LKDFRBKYQXPDSHGWA,B07WPFV4ZW,5.0,1436019676000,1631,215
AHEPGYXEOV4DMQ3ARNWDT4LAPB2A,B00DBDPOZ4,5.0,1436023691000,2484,104
AHEPGYXEOV4DMQ3ARNWDT4LAPB2A,B00CMQTVUA,4.0,1436025668000,2484,101
AEDGWK66D54IONON3N2DMCSCAJRA,B005OGKYVK,5.0,1436030222000,207,61
AEDGWK66D54IONON3N2DMCSCAJRA,B004HD55VK,5.0,1436030226000,207,50
AEDGWK66D54IONON3N2DMCSCAJRA,B00503E8S2,4.0,1436030244000,207,55
AEDGWK66D54IONON3N2DMCSCAJRA,B002JTX7KA,5.0,1436030311000,207,27
AEDGWK66D54IONON3N2DMCSCAJRA,B001D8Q5MA,3.0,1436030443000,207,5
AFFIH2U47FU4X45Y5XHXPMAN6WGQ,B00BGA9X9W,2.0,1436030887000,1011,85
AFFIH2U47FU4X45Y5XHXPMAN6WGQ,B07N5LL4YW,2.0,1436030894000,1011,211
AFFIH2U47FU4X45Y5XHXPMAN6WGQ,B00267RVX4,5.0,1436030909000,1011,21
AEEJV2KFPRQWRVNKF56OSIRZY5DA,B00SZ1DQFM,4.0,1436033983000,236,151
AENPFFAIQ75VTJYM6BCEKB5WWWJQ,B00D5SZ04K,1.0,1436045804000,462,102
AFOLIN4WBEQKBXBI7TONI72PXJWQ,B00BHRD4BM,3.0,1436117343000,1213,88
AF4FHAZTDOQDWLF3OCAQ5K6LJE5A,B00SZ1DQFM,5.0,1436129261000,792,151
AF4FHAZTDOQDWLF3OCAQ5K6LJE5A,B00884S6YW,5.0,1436129498000,792,73
AF4FHAZTDOQDWLF3OCAQ5K6LJE5A,B0086VPUHI,3.0,1436129558000,792,71
AF4FHAZTDOQDWLF3OCAQ5K6LJE5A,B00CJ9OTNE,5.0,1436129698000,792,97
AF4FHAZTDOQDWLF3OCAQ5K6LJE5A,B00BQVXUOA,5.0,1436129702000,792,90
